record_id,date,region_id,country_of_origin,sex,age_group,education_level,employment_status,activity_type
2071,2025-05-01,7,Portugal,Female,25-34,Master,Employed,Language training
2081,2025-05-01,4,Afghanistan,Female,25-34,Upper secondary,Employed,Asylum application
2092,2025-05-01,3,Côte d'Ivoire,Male,18-24,Master,Employed,Asylum application
2099,2025-05-01,5,Algeria,Female,25-34,Lower secondary,Unemployed,Housing support
2111,2025-05-01,2,Italy,Female,25-34,Bachelor,Unemployed,Asylum application
2135,2025-05-01,4,Portugal,Female,25-34,Bachelor,Unemployed,Language training
2170,2025-05-01,6,Colombia,Female,25-34,Bachelor,Unemployed,Employment support
2182,2025-05-01,1,Syria,Female,45-54,Doctorate,Inactive,Integration program
2185,2025-05-01,6,Italy,Male,25-34,Bachelor,Unemployed,Language training
2218,2025-05-01,8,Bangladesh,Male,35-44,Master,Employed,Employment support
2241,2025-05-01,9,Algeria,Female,18-24,Upper secondary,Employed,Employment support
2252,2025-05-01,10,Georgia,Male,25-34,Master,Employed,Integration program
2264,2025-05-01,2,Afghanistan,Male,55+,Lower secondary,Employed,Asylum application
2265,2025-05-01,1,Bangladesh,Female,35-44,Bachelor,Unemployed,Integration program
2276,2025-05-01,1,Turkey,Male,25-34,Lower secondary,Inactive,Employment support
2296,2025-05-01,6,Bangladesh,Female,25-34,Lower secondary,Inactive,Employment support
2334,2025-05-01,4,China,Female,35-44,Lower secondary,Employed,Asylum application
2338,2025-05-01,1,Ukraine,Male,18-24,Upper secondary,Unemployed,Integration program
2388,2025-05-01,2,Italy,Male,35-44,Lower secondary,Unemployed,Employment support
2484,2025-05-01,2,Tunisia,Female,35-44,Upper secondary,Employed,Integration program
2511,2025-05-01,8,Côte d'Ivoire,Male,25-34,Bachelor,Inactive,Integration program
2584,2025-05-01,3,Algeria,Male,18-24,Upper secondary,Inactive,Language training
2591,2025-05-01,5,Guinea,Female,35-44,Master,Inactive,Integration program
2663,2025-05-01,6,Italy,Male,55+,Upper secondary,Unemployed,Integration program
2722,2025-05-01,10,Italy,Female,35-44,Master,Employed,Housing support
2764,2025-05-01,1,Georgia,Female,35-44,Upper secondary,Employed,Integration program
2798,2025-05-01,4,Côte d'Ivoire,Male,35-44,Upper secondary,Employed,Housing support
2812,2025-05-01,7,Turkey,Female,55+,Master,Employed,Integration program
2907,2025-05-01,6,Ukraine,Female,25-34,Doctorate,Employed,Housing support
2996,2025-05-01,1,Syria,Male,55+,Bachelor,Unemployed,Asylum application
3028,2025-05-01,5,India,Male,45-54,Master,Employed,Employment support
3101,2025-05-01,2,India,Female,25-34,Doctorate,Employed,Employment support
3145,2025-05-01,3,Bangladesh,Male,18-24,Master,Employed,Language training
3192,2025-05-01,1,Côte d'Ivoire,Female,25-34,Lower secondary,Employed,Language training
3377,2025-05-01,1,Afghanistan,Male,55+,Lower secondary,Unemployed,Housing support
3395,2025-05-01,3,Senegal,Female,45-54,Master,Employed,Employment support
3417,2025-05-01,9,Nigeria,Male,25-34,Bachelor,Employed,Employment support
3420,2025-05-01,7,Côte d'Ivoire,Male,55+,Master,Employed,Housing support
3525,2025-05-01,6,Spain,Female,18-24,Bachelor,Unemployed,Language training
3562,2025-05-01,1,China,Female,25-34,Bachelor,Unemployed,Integration program
3577,2025-05-01,2,Georgia,Female,25-34,Master,Unemployed,Housing support
3590,2025-05-01,2,India,Male,25-34,Upper secondary,Unemployed,Employment support
3694,2025-05-01,1,Portugal,Male,18-24,Bachelor,Inactive,Integration program
3704,2025-05-01,7,Other,Male,25-34,Bachelor,Unemployed,Asylum application
3708,2025-05-01,3,Georgia,Female,55+,Bachelor,Unemployed,Asylum application
3939,2025-05-01,6,Afghanistan,Female,45-54,Bachelor,Unemployed,Employment support
3944,2025-05-01,1,Colombia,Male,35-44,Bachelor,Unemployed,Asylum application
3996,2025-05-01,1,Brazil,Female,25-34,Lower secondary,Inactive,Integration program
4091,2025-05-01,4,Ukraine,Male,35-44,Lower secondary,Employed,Language training
4094,2025-05-01,1,Portugal,Female,35-44,Upper secondary,Employed,Asylum application
4110,2025-05-01,3,Georgia,Female,25-34,Bachelor,Unemployed,Integration program
4194,2025-05-01,7,Morocco,Male,35-44,Master,Unemployed,Language training
4203,2025-05-01,6,Spain,Female,25-34,Lower secondary,Employed,Asylum application
4227,2025-05-01,2,Guinea,Male,45-54,Bachelor,Unemployed,Housing support
4277,2025-05-01,7,Italy,Male,45-54,Upper secondary,Employed,Language training
4291,2025-05-01,5,China,Female,25-34,Lower secondary,Employed,Housing support
4308,2025-05-01,6,Italy,Female,18-24,Upper secondary,Unemployed,Integration program
4501,2025-05-01,10,Tunisia,Male,25-34,Lower secondary,Unemployed,Integration program
4528,2025-05-01,4,Côte d'Ivoire,Male,35-44,Bachelor,Employed,Language training
4533,2025-05-01,1,Georgia,Female,25-34,Bachelor,Inactive,Language training
4560,2025-05-01,1,India,Male,45-54,Bachelor,Employed,Employment support
4573,2025-05-01,1,Morocco,Female,25-34,Upper secondary,Inactive,Housing support
4574,2025-05-01,8,Syria,Female,25-34,Upper secondary,Employed,Housing support
4702,2025-05-01,1,Spain,Male,25-34,Upper secondary,Employed,Integration program
4768,2025-05-01,2,Italy,Male,25-34,Bachelor,Unemployed,Asylum application
4843,2025-05-01,7,Tunisia,Male,25-34,Upper secondary,Employed,Asylum application
4849,2025-05-01,10,Turkey,Female,45-54,Lower secondary,Employed,Integration program
4863,2025-05-01,5,Senegal,Female,25-34,Upper secondary,Employed,Language training
4898,2025-05-01,9,Bangladesh,Female,45-54,Bachelor,Unemployed,Employment support
4913,2025-05-01,5,Côte d'Ivoire,Female,35-44,Upper secondary,Employed,Language training
4939,2025-05-01,7,India,Female,25-34,Bachelor,Inactive,Employment support
4949,2025-05-01,1,Syria,Female,25-34,Bachelor,Employed,Asylum application
4961,2025-05-01,2,Guinea,Female,25-34,Upper secondary,Unemployed,Employment support
4989,2025-05-01,3,Italy,Female,25-34,Master,Employed,Integration program
4992,2025-05-01,5,Ukraine,Male,35-44,Master,Employed,Integration program
4993,2025-05-01,3,India,Female,35-44,Bachelor,Inactive,Integration program
5018,2025-05-01,2,Côte d'Ivoire,Male,25-34,Bachelor,Employed,Housing support
5025,2025-05-01,1,Bangladesh,Female,25-34,Bachelor,Employed,Asylum application
5054,2025-05-01,1,Georgia,Female,25-34,Lower secondary,Employed,Language training
5091,2025-05-01,1,Nigeria,Female,35-44,Upper secondary,Employed,Asylum application
5143,2025-05-01,1,Bangladesh,Male,35-44,Upper secondary,Unemployed,Housing support
5217,2025-05-01,3,Tunisia,Male,45-54,Upper secondary,Employed,Integration program
5219,2025-05-01,9,Brazil,Female,35-44,Upper secondary,Employed,Integration program
5282,2025-05-01,1,Italy,Female,35-44,Upper secondary,Inactive,Housing support
5289,2025-05-01,8,China,Female,25-34,Upper secondary,Employed,Housing support
5309,2025-05-01,2,Italy,Female,18-24,Upper secondary,Inactive,Housing support
5332,2025-05-01,8,Nigeria,Male,55+,Master,Employed,Integration program
5412,2025-05-01,2,Bangladesh,Female,18-24,Master,Unemployed,Housing support
5415,2025-05-01,3,Nigeria,Female,55+,Bachelor,Unemployed,Asylum application
5463,2025-05-01,1,Nigeria,Female,35-44,Lower secondary,Unemployed,Employment support
5467,2025-05-01,6,Colombia,Male,25-34,Master,Employed,Housing support
5534,2025-05-01,3,Portugal,Male,45-54,Upper secondary,Employed,Integration program
5651,2025-05-01,2,Italy,Male,25-34,Master,Employed,Housing support
5773,2025-05-01,1,Brazil,Female,25-34,Upper secondary,Unemployed,Housing support
5805,2025-05-01,2,India,Female,35-44,Bachelor,Employed,Integration program
5834,2025-05-01,1,Guinea,Male,25-34,Bachelor,Employed,Housing support
5857,2025-05-01,1,Tunisia,Male,25-34,Bachelor,Unemployed,Employment support
5945,2025-05-01,6,Senegal,Male,25-34,Lower secondary,Unemployed,Housing support
5975,2025-05-01,1,Algeria,Female,18-24,Doctorate,Unemployed,Integration program
5979,2025-05-01,3,Spain,Female,25-34,Upper secondary,Unemployed,Housing support
5983,2025-05-01,1,Afghanistan,Male,25-34,Master,Unemployed,Integration program
10,2025-06-01,6,Afghanistan,Male,45-54,Bachelor,Employed,Language training
24,2025-06-01,6,Tunisia,Male,45-54,Master,Employed,Housing support
78,2025-06-01,1,Turkey,Male,25-34,Bachelor,Unemployed,Asylum application
103,2025-06-01,1,Guinea,Male,45-54,Upper secondary,Employed,Asylum application
118,2025-06-01,2,Syria,Female,25-34,Bachelor,Unemployed,Integration program
125,2025-06-01,9,Colombia,Male,18-24,Lower secondary,Inactive,Language training
126,2025-06-01,7,Portugal,Female,25-34,Bachelor,Unemployed,Language training
155,2025-06-01,4,Algeria,Female,25-34,Lower secondary,Unemployed,Housing support
300,2025-06-01,2,Côte d'Ivoire,Female,55+,Bachelor,Employed,Asylum application
432,2025-06-01,8,Italy,Male,25-34,Master,Inactive,Integration program
477,2025-06-01,6,Bangladesh,Female,45-54,Upper secondary,Unemployed,Language training
483,2025-06-01,1,Côte d'Ivoire,Female,45-54,Bachelor,Employed,Asylum application
509,2025-06-01,6,Nigeria,Male,35-44,Bachelor,Unemployed,Housing support
510,2025-06-01,8,Turkey,Male,35-44,Lower secondary,Inactive,Asylum application
561,2025-06-01,1,Algeria,Female,25-34,Lower secondary,Employed,Asylum application
579,2025-06-01,5,Syria,Female,55+,Master,Employed,Integration program
580,2025-06-01,1,Algeria,Female,55+,Upper secondary,Unemployed,Employment support
639,2025-06-01,8,Guinea,Female,45-54,Master,Employed,Integration program
801,2025-06-01,4,India,Male,25-34,Master,Inactive,Language training
817,2025-06-01,1,Portugal,Male,35-44,Master,Inactive,Integration program
869,2025-06-01,2,Portugal,Female,35-44,Lower secondary,Employed,Asylum application
870,2025-06-01,4,Portugal,Male,35-44,Upper secondary,Employed,Employment support
938,2025-06-01,1,China,Female,35-44,Lower secondary,Employed,Asylum application
974,2025-06-01,1,Nigeria,Male,55+,Master,Inactive,Housing support
1068,2025-06-01,8,Morocco,Male,55+,Bachelor,Unemployed,Asylum application
1221,2025-06-01,2,Senegal,Female,25-34,Lower secondary,Unemployed,Housing support
1333,2025-06-01,4,Syria,Male,25-34,Bachelor,Employed,Integration program
1336,2025-06-01,3,Colombia,Female,55+,Master,Employed,Employment support
1359,2025-06-01,5,Morocco,Female,25-34,Bachelor,Employed,Asylum application
1467,2025-06-01,7,Syria,Female,25-34,Upper secondary,Employed,Employment support
1489,2025-06-01,6,Côte d'Ivoire,Male,25-34,Master,Employed,Integration program
1540,2025-06-01,10,Ukraine,Female,25-34,Upper secondary,Unemployed,Housing support
1580,2025-06-01,7,India,Female,25-34,Master,Employed,Employment support
1593,2025-06-01,1,Portugal,Female,45-54,Doctorate,Employed,Integration program
1633,2025-06-01,2,Algeria,Female,45-54,Bachelor,Unemployed,Employment support
1694,2025-06-01,1,Côte d'Ivoire,Female,25-34,Master,Employed,Housing support
1728,2025-06-01,9,Bangladesh,Male,25-34,Master,Employed,Asylum application
1805,2025-06-01,1,Bangladesh,Male,25-34,Bachelor,Employed,Employment support
1862,2025-06-01,9,Côte d'Ivoire,Male,18-24,Doctorate,Inactive,Integration program
1876,2025-06-01,7,China,Female,18-24,Master,Employed,Asylum application
1956,2025-06-01,5,Senegal,Female,35-44,Doctorate,Employed,Integration program
1981,2025-06-01,9,Afghanistan,Male,25-34,Master,Employed,Integration program
2042,2025-06-01,4,Georgia,Male,25-34,Master,Unemployed,Integration program
2139,2025-06-01,1,Afghanistan,Male,45-54,Master,Employed,Integration program
2179,2025-06-01,9,Senegal,Female,35-44,Upper secondary,Employed,Language training
2215,2025-06-01,3,Turkey,Male,25-34,Master,Employed,Housing support
2274,2025-06-01,6,Turkey,Male,45-54,Master,Inactive,Housing support
2385,2025-06-01,9,Spain,Male,25-34,Lower secondary,Employed,Integration program
2523,2025-06-01,1,Algeria,Male,55+,Upper secondary,Employed,Housing support
2525,2025-06-01,10,China,Female,25-34,Master,Inactive,Language training
2535,2025-06-01,8,Brazil,Female,45-54,Doctorate,Inactive,Integration program
2539,2025-06-01,8,Portugal,Male,18-24,Lower secondary,Unemployed,Employment support
2572,2025-06-01,7,Spain,Female,55+,Bachelor,Employed,Language training
2606,2025-06-01,1,Spain,Female,25-34,Lower secondary,Unemployed,Employment support
2678,2025-06-01,1,Algeria,Female,35-44,Master,Employed,Language training
2688,2025-06-01,2,Nigeria,Male,25-34,Bachelor,Employed,Integration program
2732,2025-06-01,1,Guinea,Male,35-44,Upper secondary,Employed,Integration program
2820,2025-06-01,7,Syria,Female,45-54,Master,Employed,Housing support
2840,2025-06-01,1,China,Male,35-44,Lower secondary,Employed,Employment support
2842,2025-06-01,3,Brazil,Male,25-34,Upper secondary,Employed,Employment support
2853,2025-06-01,2,Portugal,Male,25-34,Master,Employed,Employment support
2870,2025-06-01,4,Tunisia,Male,35-44,Lower secondary,Employed,Integration program
2885,2025-06-01,7,Côte d'Ivoire,Male,35-44,Bachelor,Inactive,Integration program
2917,2025-06-01,2,Côte d'Ivoire,Male,35-44,Upper secondary,Unemployed,Asylum application
2952,2025-06-01,1,India,Female,35-44,Master,Employed,Employment support
2968,2025-06-01,4,Afghanistan,Male,25-34,Upper secondary,Employed,Integration program
2972,2025-06-01,2,Italy,Male,25-34,Bachelor,Inactive,Housing support
3023,2025-06-01,4,Ukraine,Female,55+,Bachelor,Inactive,Housing support
3072,2025-06-01,3,China,Female,25-34,Doctorate,Unemployed,Language training
3081,2025-06-01,5,Nigeria,Male,25-34,Upper secondary,Employed,Language training
3140,2025-06-01,8,Georgia,Female,25-34,Upper secondary,Employed,Asylum application
3146,2025-06-01,6,Portugal,Male,35-44,Bachelor,Employed,Housing support
3150,2025-06-01,5,Spain,Female,18-24,Upper secondary,Unemployed,Language training
3276,2025-06-01,6,Turkey,Male,18-24,Master,Unemployed,Integration program
3313,2025-06-01,3,Bangladesh,Male,25-34,Bachelor,Employed,Integration program
3349,2025-06-01,1,Guinea,Female,35-44,Master,Employed,Employment support
3379,2025-06-01,1,Tunisia,Female,25-34,Bachelor,Employed,Language training
3401,2025-06-01,10,Italy,Female,35-44,Lower secondary,Employed,Integration program
3528,2025-06-01,4,Georgia,Male,18-24,Upper secondary,Inactive,Housing support
3553,2025-06-01,9,Spain,Male,35-44,Upper secondary,Unemployed,Asylum application
3573,2025-06-01,9,Bangladesh,Male,25-34,Upper secondary,Employed,Language training
3639,2025-06-01,8,Ukraine,Female,35-44,Master,Employed,Integration program
3660,2025-06-01,1,Ukraine,Female,25-34,Lower secondary,Unemployed,Asylum application
3673,2025-06-01,6,Algeria,Female,55+,Upper secondary,Unemployed,Language training
3730,2025-06-01,2,Brazil,Male,55+,Master,Unemployed,Language training
3733,2025-06-01,1,Morocco,Female,55+,Bachelor,Employed,Asylum application
3734,2025-06-01,4,Other,Female,25-34,Bachelor,Inactive,Language training
3753,2025-06-01,6,Syria,Male,25-34,Bachelor,Employed,Employment support
3844,2025-06-01,4,Spain,Male,35-44,Bachelor,Employed,Employment support
3879,2025-06-01,8,Tunisia,Female,25-34,Lower secondary,Inactive,Language training
3920,2025-06-01,1,Bangladesh,Male,45-54,Upper secondary,Unemployed,Integration program
3990,2025-06-01,1,Tunisia,Male,25-34,Doctorate,Employed,Language training
4024,2025-06-01,2,Tunisia,Male,55+,Master,Employed,Employment support
4044,2025-06-01,2,Georgia,Male,35-44,Master,Employed,Integration program
4050,2025-06-01,5,Morocco,Female,35-44,Bachelor,Unemployed,Housing support
4061,2025-06-01,8,Afghanistan,Male,45-54,Doctorate,Employed,Language training
4075,2025-06-01,2,Nigeria,Male,25-34,Lower secondary,Unemployed,Employment support
4127,2025-06-01,1,Georgia,Male,18-24,Bachelor,Unemployed,Language training
4195,2025-06-01,7,Tunisia,Female,18-24,Upper secondary,Unemployed,Housing support
4237,2025-06-01,6,Côte d'Ivoire,Male,45-54,Upper secondary,Unemployed,Asylum application
4242,2025-06-01,5,Ukraine,Male,18-24,Master,Unemployed,Employment support
4251,2025-06-01,10,Syria,Female,45-54,Upper secondary,Employed,Integration program
4306,2025-06-01,6,Tunisia,Male,35-44,Lower secondary,Unemployed,Employment support
4320,2025-06-01,1,Colombia,Female,25-34,Upper secondary,Employed,Integration program
4375,2025-06-01,1,Brazil,Female,45-54,Bachelor,Employed,Asylum application
4408,2025-06-01,9,Italy,Male,35-44,Upper secondary,Employed,Housing support
4448,2025-06-01,3,Georgia,Female,18-24,Bachelor,Employed,Employment support
4471,2025-06-01,8,Nigeria,Male,25-34,Master,Employed,Employment support
4478,2025-06-01,1,Portugal,Male,25-34,Upper secondary,Employed,Integration program
4621,2025-06-01,1,Georgia,Male,35-44,Upper secondary,Unemployed,Asylum application
4641,2025-06-01,4,Algeria,Male,35-44,Upper secondary,Employed,Employment support
4644,2025-06-01,4,Colombia,Male,55+,Lower secondary,Inactive,Employment support
4685,2025-06-01,1,Afghanistan,Male,35-44,Doctorate,Employed,Housing support
4690,2025-06-01,10,Senegal,Male,55+,Bachelor,Unemployed,Employment support
4703,2025-06-01,6,Bangladesh,Female,25-34,Upper secondary,Employed,Employment support
4765,2025-06-01,7,Tunisia,Female,35-44,Upper secondary,Unemployed,Asylum application
4777,2025-06-01,7,Senegal,Male,45-54,Upper secondary,Unemployed,Language training
4856,2025-06-01,1,Brazil,Male,25-34,Doctorate,Employed,Asylum application
4874,2025-06-01,9,China,Female,25-34,Bachelor,Inactive,Asylum application
4893,2025-06-01,9,Bangladesh,Female,45-54,Upper secondary,Employed,Housing support
4920,2025-06-01,1,Afghanistan,Female,18-24,Upper secondary,Employed,Employment support
5023,2025-06-01,1,Georgia,Male,55+,Master,Employed,Integration program
5030,2025-06-01,1,Algeria,Female,55+,Lower secondary,Unemployed,Housing support
5043,2025-06-01,7,Guinea,Male,45-54,Upper secondary,Employed,Housing support
5224,2025-06-01,1,Ukraine,Female,35-44,Lower secondary,Employed,Housing support
