case_id,application_date,region_id,country_of_citizenship,sex,age_group,decision,protection_type
3461,2023-07-01,1,Turkey,Female,55+,Accepted,Refugee status
3462,2023-11-01,4,Guinea,Female,25-34,Accepted,Subsidiary protection
3463,2022-01-01,1,China,Male,35-44,Pending,None
3464,2024-04-01,5,Ukraine,Female,25-34,Accepted,Subsidiary protection
3465,2022-08-01,4,Ukraine,Female,55+,Accepted,Refugee status
3466,2024-06-01,2,India,Female,25-34,Rejected,None
3467,2022-08-01,9,Afghanistan,Male,25-34,Withdrawn,None
3468,2023-02-01,8,Ukraine,Male,45-54,Withdrawn,None
3469,2025-10-01,6,Italy,Female,25-34,Accepted,Refugee status
3470,2024-08-01,6,Afghanistan,Female,35-44,Accepted,Temporary protection
3471,2025-07-01,1,Turkey,Male,45-54,Rejected,None
3472,2023-12-01,1,Turkey,Male,55+,Rejected,None
3473,2024-11-01,1,Algeria,Male,35-44,Rejected,None
3474,2023-12-01,2,Turkey,Female,18-24,Rejected,None
3475,2024-07-01,1,Bangladesh,Male,25-34,Accepted,Refugee status
3476,2024-05-01,1,Portugal,Female,35-44,Rejected,None
3477,2022-01-01,4,Italy,Male,25-34,Rejected,None
3478,2024-06-01,1,Bangladesh,Male,35-44,Pending,None
3479,2022-07-01,1,Afghanistan,Female,45-54,Accepted,Refugee status
3480,2024-06-01,6,Georgia,Female,35-44,Pending,None
3481,2022-06-01,1,Morocco,Female,25-34,Pending,None
3482,2025-04-01,3,Portugal,Female,35-44,Rejected,None
3483,2024-05-01,7,Senegal,Male,25-34,Rejected,None
3484,2023-12-01,2,Côte d'Ivoire,Female,35-44,Withdrawn,None
3485,2025-09-01,1,Portugal,Female,25-34,Withdrawn,None
3486,2025-10-01,7,Portugal,Male,35-44,Accepted,Refugee status
3487,2023-02-01,6,Nigeria,Male,25-34,Pending,None
3488,2025-10-01,4,Spain,Female,25-34,Pending,None
3489,2023-09-01,4,Algeria,Female,18-24,Withdrawn,None
3490,2023-05-01,6,Spain,Female,35-44,Accepted,Refugee status
3491,2025-10-01,2,Algeria,Female,55+,Accepted,Subsidiary protection
3492,2025-07-01,1,Nigeria,Female,25-34,Accepted,Subsidiary protection
3493,2025-06-01,5,Afghanistan,Male,35-44,Pending,None
3494,2023-09-01,1,Tunisia,Male,35-44,Rejected,None
3495,2024-05-01,5,Bangladesh,Female,35-44,Rejected,None
3496,2025-11-01,8,Turkey,Female,45-54,Rejected,None
3497,2022-02-01,3,Côte d'Ivoire,Female,45-54,Accepted,Refugee status
3498,2025-09-01,1,Guinea,Female,45-54,Pending,None
3499,2025-09-01,5,China,Male,25-34,Pending,None
3500,2023-10-01,8,Turkey,Male,18-24,Pending,None
3501,2022-02-01,1,Turkey,Female,25-34,Accepted,Refugee status
3502,2023-05-01,4,Algeria,Female,25-34,Pending,None
3503,2022-06-01,1,Nigeria,Female,18-24,Accepted,Subsidiary protection
3504,2024-09-01,7,Afghanistan,Female,45-54,Accepted,Refugee status
3505,2023-06-01,1,Portugal,Male,45-54,Accepted,Temporary protection
3506,2023-06-01,5,Algeria,Male,35-44,Pending,None
3507,2024-04-01,4,China,Female,25-34,Accepted,Refugee status
3508,2024-08-01,2,Turkey,Female,25-34,Rejected,None
3509,2022-07-01,8,China,Male,55+,Pending,None
3510,2023-09-01,8,Turkey,Male,25-34,Accepted,Temporary protection
3511,2022-05-01,2,Côte d'Ivoire,Female,25-34,Accepted,Refugee status
3512,2024-01-01,2,Georgia,Male,55+,Rejected,None
3513,2023-04-01,5,Bangladesh,Male,45-54,Rejected,None
3514,2023-07-01,1,Senegal,Female,25-34,Rejected,None
3515,2022-09-01,1,Portugal,Male,25-34,Rejected,None
3516,2025-03-01,1,Tunisia,Male,25-34,Rejected,None
3517,2023-02-01,1,Italy,Female,45-54,Rejected,None
3518,2024-05-01,5,Tunisia,Male,25-34,Rejected,None
3519,2024-07-01,1,Algeria,Male,25-34,Accepted,Subsidiary protection
3520,2024-09-01,1,Georgia,Female,25-34,Rejected,None
3521,2022-01-01,9,Portugal,Male,55+,Pending,None
3522,2025-04-01,1,Guinea,Female,18-24,Withdrawn,None
3523,2024-08-01,1,Spain,Female,35-44,Pending,None
3524,2025-03-01,3,Bangladesh,Male,18-24,Pending,None
3525,2024-12-01,7,Turkey,Male,25-34,Pending,None
3526,2024-01-01,8,India,Female,35-44,Rejected,None
3527,2024-12-01,1,China,Male,35-44,Accepted,Refugee status
3528,2023-01-01,6,Tunisia,Female,45-54,Rejected,None
3529,2023-05-01,3,China,Female,25-34,Accepted,Temporary protection
3530,2023-06-01,4,Ukraine,Male,35-44,Accepted,Subsidiary protection
3531,2023-07-01,2,India,Male,25-34,Rejected,None
3532,2024-03-01,1,Spain,Male,25-34,Accepted,Subsidiary protection
3533,2024-12-01,7,Turkey,Male,25-34,Accepted,Refugee status
3534,2022-12-01,4,Portugal,Male,18-24,Rejected,None
3535,2023-04-01,2,Morocco,Female,25-34,Pending,None
3536,2025-02-01,5,Georgia,Male,25-34,Accepted,Refugee status
3537,2025-02-01,2,India,Male,25-34,Pending,None
3538,2022-12-01,7,Algeria,Male,25-34,Accepted,Subsidiary protection
3539,2022-05-01,1,Tunisia,Male,35-44,Rejected,None
3540,2023-05-01,1,Algeria,Female,25-34,Pending,None
3541,2022-06-01,4,Ukraine,Male,25-34,Pending,None
3542,2024-07-01,1,Syria,Male,55+,Rejected,None
3543,2024-11-01,1,Côte d'Ivoire,Male,35-44,Rejected,None
3544,2024-10-01,1,Nigeria,Female,25-34,Accepted,Refugee status
3545,2023-05-01,6,Portugal,Male,25-34,Accepted,Subsidiary protection
3546,2023-07-01,9,Turkey,Male,25-34,Pending,None
3547,2023-12-01,4,Italy,Male,55+,Pending,None
3548,2025-01-01,6,Turkey,Male,35-44,Accepted,Refugee status
3549,2025-10-01,7,Nigeria,Female,35-44,Accepted,Subsidiary protection
3550,2025-08-01,7,India,Male,18-24,Rejected,None
3551,2023-05-01,1,Senegal,Male,25-34,Accepted,Refugee status
3552,2022-08-01,1,Afghanistan,Male,45-54,Pending,None
3553,2022-03-01,5,Syria,Male,25-34,Pending,None
3554,2025-08-01,9,Nigeria,Female,18-24,Rejected,None
3555,2025-10-01,8,India,Male,25-34,Accepted,Subsidiary protection
3556,2024-02-01,1,Ukraine,Female,35-44,Rejected,None
3557,2022-04-01,8,India,Male,25-34,Accepted,Refugee status
3558,2023-10-01,1,Morocco,Male,25-34,Pending,None
3559,2024-11-01,4,Afghanistan,Female,25-34,Rejected,None
3560,2025-03-01,8,China,Female,25-34,Accepted,Subsidiary protection
3561,2025-02-01,2,Georgia,Female,55+,Pending,None
3562,2025-02-01,5,Côte d'Ivoire,Female,25-34,Accepted,Temporary protection
3563,2022-05-01,1,Ukraine,Female,35-44,Rejected,None
3564,2024-09-01,10,Georgia,Male,18-24,Accepted,Refugee status
3565,2025-12-01,1,Portugal,Male,35-44,Accepted,Temporary protection
3566,2023-08-01,5,Bangladesh,Male,25-34,Accepted,Temporary protection
3567,2024-01-01,1,Senegal,Male,25-34,Rejected,None
3568,2023-01-01,1,Morocco,Male,25-34,Rejected,None
3569,2025-03-01,1,Afghanistan,Female,25-34,Rejected,None
3570,2023-06-01,1,Bangladesh,Male,35-44,Pending,None
3571,2025-12-01,1,Spain,Female,35-44,Accepted,Refugee status
3572,2024-04-01,1,Morocco,Male,25-34,Rejected,None
3573,2023-05-01,9,Tunisia,Male,25-34,Pending,None
3574,2024-04-01,1,Afghanistan,Female,18-24,Pending,None
3575,2022-02-01,4,Portugal,Male,18-24,Rejected,None
3576,2025-09-01,5,Turkey,Male,25-34,Rejected,None
3577,2023-10-01,7,Syria,Male,25-34,Withdrawn,None
3578,2023-10-01,2,Algeria,Male,35-44,Accepted,Refugee status
3579,2023-08-01,1,Spain,Male,45-54,Pending,None
3580,2024-08-01,1,Italy,Female,25-34,Pending,None
3581,2025-02-01,1,Tunisia,Female,18-24,Rejected,None
3582,2024-08-01,3,Côte d'Ivoire,Male,35-44,Rejected,None
3583,2022-07-01,4,Côte d'Ivoire,Male,25-34,Accepted,Subsidiary protection
3584,2024-12-01,7,Algeria,Female,25-34,Accepted,Temporary protection
3585,2024-07-01,7,China,Male,25-34,Rejected,None
3586,2025-12-01,7,Portugal,Male,25-34,Pending,None
3587,2023-01-01,1,Algeria,Female,25-34,Pending,None
3588,2025-03-01,6,Ukraine,Female,25-34,Withdrawn,None
3589,2025-07-01,1,Italy,Female,18-24,Accepted,Refugee status
3590,2022-02-01,8,India,Male,35-44,Rejected,None
3591,2025-08-01,3,Portugal,Female,25-34,Withdrawn,None
3592,2025-03-01,5,Portugal,Female,35-44,Rejected,None
3593,2025-03-01,4,Côte d'Ivoire,Male,25-34,Accepted,Temporary protection
3594,2025-12-01,4,Tunisia,Female,25-34,Rejected,None
3595,2022-10-01,3,Morocco,Male,25-34,Accepted,Refugee status
3596,2022-02-01,9,Nigeria,Male,45-54,Rejected,None
3597,2024-06-01,2,Ukraine,Male,25-34,Pending,None
3598,2024-05-01,6,China,Female,18-24,Rejected,None
3599,2025-06-01,2,Morocco,Female,35-44,Rejected,None
3600,2024-05-01,1,Georgia,Male,25-34,Accepted,Refugee status
3601,2022-06-01,2,Guinea,Female,25-34,Rejected,None
3602,2024-02-01,1,Georgia,Male,25-34,Pending,None
3603,2023-07-01,2,Georgia,Male,18-24,Pending,None
3604,2025-07-01,1,Ukraine,Female,25-34,Pending,None
3605,2024-10-01,7,Spain,Male,25-34,Accepted,Temporary protection
3606,2025-04-01,4,Nigeria,Male,25-34,Pending,None
3607,2024-12-01,1,China,Male,45-54,Accepted,Refugee status
3608,2022-09-01,5,Guinea,Female,25-34,Accepted,Subsidiary protection
3609,2025-06-01,9,Portugal,Female,25-34,Pending,None
3610,2022-05-01,1,Spain,Female,35-44,Pending,None
3611,2023-01-01,2,Spain,Female,25-34,Rejected,None
3612,2022-08-01,8,Senegal,Male,35-44,Accepted,Refugee status
3613,2022-05-01,1,Portugal,Male,25-34,Rejected,None
3614,2025-07-01,9,Spain,Female,25-34,Rejected,None
3615,2022-07-01,10,China,Female,45-54,Rejected,None
3616,2022-05-01,2,Portugal,Male,25-34,Rejected,None
3617,2022-05-01,3,Afghanistan,Female,25-34,Rejected,None
3618,2024-08-01,10,Italy,Female,35-44,Accepted,Refugee status
3619,2022-12-01,1,Bangladesh,Male,25-34,Accepted,Temporary protection
3620,2024-09-01,1,Nigeria,Male,25-34,Pending,None
3621,2023-01-01,1,Spain,Female,35-44,Withdrawn,None
3622,2022-11-01,6,Syria,Male,35-44,Rejected,None
3623,2022-08-01,5,Georgia,Male,25-34,Rejected,None
3624,2022-12-01,8,Tunisia,Male,25-34,Rejected,None
3625,2022-12-01,1,Afghanistan,Female,18-24,Accepted,Refugee status
3626,2025-05-01,4,India,Male,35-44,Pending,None
3627,2024-02-01,6,Ukraine,Male,55+,Pending,None
3628,2023-09-01,1,Tunisia,Male,25-34,Pending,None
3629,2025-08-01,8,Senegal,Male,25-34,Rejected,None
3630,2023-12-01,1,Nigeria,Male,45-54,Accepted,Subsidiary protection
3631,2025-07-01,1,Ukraine,Male,25-34,Accepted,Temporary protection
3632,2023-08-01,1,Afghanistan,Male,35-44,Pending,None
3633,2025-12-01,7,Senegal,Female,25-34,Rejected,None
3634,2022-09-01,6,Algeria,Female,25-34,Rejected,None
3635,2024-01-01,8,Algeria,Female,25-34,Rejected,None
3636,2023-10-01,4,Côte d'Ivoire,Female,35-44,Accepted,Subsidiary protection
3637,2025-07-01,9,Afghanistan,Male,25-34,Accepted,Temporary protection
3638,2023-01-01,4,Bangladesh,Male,25-34,Accepted,Temporary protection
3639,2023-05-01,9,Spain,Female,25-34,Pending,None
3640,2023-03-01,8,Spain,Male,45-54,Accepted,Refugee status
3641,2024-06-01,3,Georgia,Male,35-44,Accepted,Subsidiary protection
3642,2022-10-01,1,Bangladesh,Male,18-24,Rejected,None
3643,2023-11-01,10,Ukraine,Male,25-34,Accepted,Refugee status
3644,2024-07-01,3,Côte d'Ivoire,Female,18-24,Pending,None
3645,2022-11-01,6,Tunisia,Male,45-54,Accepted,Subsidiary protection
3646,2023-02-01,3,Afghanistan,Female,25-34,Accepted,Subsidiary protection
3647,2022-07-01,2,Spain,Male,35-44,Rejected,None
3648,2022-08-01,2,Turkey,Male,35-44,Rejected,None
3649,2025-09-01,2,Georgia,Female,35-44,Pending,None
3650,2025-03-01,4,Portugal,Female,35-44,Accepted,Refugee status
3651,2022-10-01,7,Spain,Male,25-34,Accepted,Subsidiary protection
3652,2024-04-01,4,Bangladesh,Female,25-34,Rejected,None
3653,2022-06-01,3,Portugal,Female,18-24,Rejected,None
3654,2025-06-01,1,Bangladesh,Male,25-34,Accepted,Refugee status
3655,2025-01-01,3,Spain,Male,18-24,Rejected,None
3656,2025-02-01,1,Portugal,Male,45-54,Pending,None
3657,2023-04-01,6,Syria,Female,25-34,Rejected,None
3658,2023-06-01,7,Bangladesh,Female,18-24,Rejected,None
3659,2025-06-01,1,Morocco,Female,25-34,Pending,None
3660,2024-03-01,4,Algeria,Female,25-34,Rejected,None
3661,2024-04-01,1,Portugal,Female,18-24,Accepted,Subsidiary protection
3662,2025-12-01,10,Turkey,Male,35-44,Withdrawn,None
3663,2025-04-01,1,China,Female,35-44,Pending,None
3664,2023-06-01,8,India,Female,25-34,Accepted,Refugee status
3665,2022-03-01,6,Nigeria,Male,45-54,Accepted,Refugee status
3666,2022-12-01,10,Turkey,Male,18-24,Pending,None
3667,2025-01-01,6,Guinea,Male,35-44,Rejected,None
3668,2022-08-01,4,Syria,Female,25-34,Rejected,None
3669,2023-03-01,3,Afghanistan,Female,35-44,Accepted,Subsidiary protection
3670,2025-10-01,3,Georgia,Male,25-34,Withdrawn,None
3671,2023-10-01,1,Georgia,Male,25-34,Rejected,None
3672,2022-12-01,10,Italy,Female,25-34,Rejected,None
3673,2024-03-01,4,Senegal,Male,25-34,Pending,None
3674,2025-09-01,4,Ukraine,Male,35-44,Rejected,None
3675,2022-11-01,1,Algeria,Male,25-34,Pending,None
3676,2024-05-01,2,Ukraine,Male,45-54,Accepted,Subsidiary protection
3677,2025-03-01,1,Tunisia,Female,55+,Withdrawn,None
3678,2024-05-01,1,Spain,Female,25-34,Pending,None
3679,2025-07-01,4,Ukraine,Female,55+,Pending,None
3680,2023-08-01,1,Georgia,Female,25-34,Rejected,None
3681,2025-03-01,5,China,Female,18-24,Pending,None
3682,2023-08-01,2,Ukraine,Male,45-54,Pending,None
3683,2022-03-01,2,Turkey,Male,25-34,Pending,None
3684,2023-04-01,6,Turkey,Female,18-24,Rejected,None
3685,2022-07-01,5,Morocco,Male,25-34,Accepted,Temporary protection
3686,2024-12-01,2,India,Male,35-44,Accepted,Subsidiary protection
3687,2023-08-01,9,Algeria,Female,25-34,Rejected,None
3688,2024-12-01,1,India,Female,35-44,Rejected,None
3689,2024-12-01,6,Guinea,Female,45-54,Accepted,Temporary protection
3690,2024-02-01,7,Bangladesh,Male,45-54,Accepted,Subsidiary protection
3691,2025-09-01,1,Algeria,Male,45-54,Rejected,None
3692,2023-10-01,3,Côte d'Ivoire,Male,25-34,Pending,None
3693,2024-10-01,1,Portugal,Male,25-34,Withdrawn,None
3694,2024-07-01,1,Senegal,Male,45-54,Pending,None
3695,2024-11-01,1,Spain,Male,25-34,Rejected,None
3696,2023-12-01,6,Portugal,Male,55+,Rejected,None
3697,2023-09-01,1,Spain,Female,35-44,Pending,None
3698,2025-04-01,1,Morocco,Female,45-54,Pending,None
3699,2025-08-01,1,Portugal,Female,25-34,Pending,None
3700,2022-04-01,6,Guinea,Female,25-34,Accepted,Temporary protection
3701,2025-11-01,1,Senegal,Male,45-54,Accepted,Refugee status
3702,2025-08-01,5,India,Male,25-34,Pending,None
3703,2024-05-01,1,Italy,Male,45-54,Pending,None
3704,2024-02-01,1,Afghanistan,Female,18-24,Accepted,Subsidiary protection
3705,2023-10-01,7,Senegal,Male,25-34,Pending,None
3706,2024-01-01,5,Nigeria,Female,35-44,Rejected,None
3707,2022-09-01,5,Turkey,Male,45-54,Pending,None
3708,2023-07-01,9,Côte d'Ivoire,Male,25-34,Pending,None
3709,2025-10-01,8,Nigeria,Male,25-34,Pending,None
3710,2024-02-01,7,Spain,Female,25-34,Pending,None
3711,2023-06-01,1,India,Male,25-34,Pending,None
3712,2022-11-01,1,Georgia,Male,35-44,Pending,None
3713,2025-02-01,10,Bangladesh,Male,35-44,Pending,None
3714,2023-12-01,4,Guinea,Female,45-54,Accepted,Refugee status
3715,2024-04-01,4,Syria,Female,18-24,Accepted,Refugee status
3716,2023-08-01,3,Syria,Male,18-24,Accepted,Temporary protection
3717,2022-02-01,6,Senegal,Female,35-44,Rejected,None
3718,2023-03-01,4,Côte d'Ivoire,Male,25-34,Rejected,None
3719,2024-05-01,1,Afghanistan,Male,35-44,Pending,None
3720,2022-11-01,1,Guinea,Female,25-34,Accepted,Subsidiary protection
3721,2024-01-01,1,Italy,Female,35-44,Rejected,None
3722,2025-06-01,8,Afghanistan,Male,25-34,Accepted,Subsidiary protection
3723,2022-10-01,2,Georgia,Female,35-44,Pending,None
3724,2025-05-01,8,Spain,Male,25-34,Rejected,None
3725,2022-07-01,4,Bangladesh,Female,18-24,Pending,None
3726,2023-12-01,9,Bangladesh,Male,25-34,Accepted,Subsidiary protection
3727,2024-08-01,8,Bangladesh,Female,25-34,Rejected,None
3728,2022-12-01,2,Senegal,Female,25-34,Withdrawn,None
3729,2022-12-01,4,Senegal,Male,25-34,Rejected,None
3730,2023-10-01,6,Syria,Female,25-34,Withdrawn,None
3731,2022-01-01,1,Nigeria,Male,25-34,Accepted,Refugee status
3732,2025-09-01,1,Morocco,Female,25-34,Accepted,Temporary protection
3733,2023-01-01,6,Spain,Female,25-34,Pending,None
3734,2025-02-01,9,Guinea,Male,25-34,Accepted,Refugee status
3735,2023-02-01,1,Nigeria,Male,18-24,Rejected,None
3736,2025-03-01,2,Ukraine,Male,18-24,Pending,None
3737,2022-09-01,8,Senegal,Female,25-34,Pending,None
3738,2024-10-01,1,Guinea,Male,18-24,Rejected,None
3739,2024-11-01,9,China,Female,35-44,Pending,None
3740,2024-11-01,1,Turkey,Male,25-34,Pending,None
3741,2022-03-01,1,India,Male,18-24,Withdrawn,None
3742,2022-08-01,1,India,Female,25-34,Accepted,Refugee status
3743,2025-06-01,1,Turkey,Male,18-24,Rejected,None
3744,2023-05-01,1,China,Male,45-54,Pending,None
3745,2025-03-01,5,India,Male,25-34,Pending,None
3746,2025-04-01,1,Nigeria,Female,25-34,Pending,None
3747,2024-10-01,9,Afghanistan,Female,35-44,Pending,None
3748,2022-09-01,2,Bangladesh,Male,25-34,Accepted,Refugee status
3749,2023-05-01,3,Morocco,Female,25-34,Rejected,None
3750,2022-04-01,5,Ukraine,Male,35-44,Accepted,Temporary protection
3751,2022-01-01,1,Nigeria,Male,25-34,Accepted,Refugee status
3752,2025-05-01,5,Bangladesh,Female,25-34,Pending,None
3753,2023-11-01,1,Ukraine,Male,18-24,Rejected,None
3754,2025-02-01,7,Bangladesh,Female,35-44,Pending,None
3755,2022-08-01,3,Georgia,Male,25-34,Pending,None
3756,2022-08-01,1,Italy,Male,25-34,Withdrawn,None
3757,2024-04-01,6,Côte d'Ivoire,Male,25-34,Withdrawn,None
3758,2024-02-01,1,Ukraine,Female,25-34,Pending,None
3759,2023-08-01,10,Italy,Male,18-24,Pending,None
3760,2022-03-01,3,Syria,Male,18-24,Accepted,Subsidiary protection
3761,2023-01-01,2,Tunisia,Male,25-34,Accepted,Refugee status
3762,2022-08-01,1,Tunisia,Male,25-34,Rejected,None
3763,2022-08-01,2,Algeria,Female,25-34,Accepted,Refugee status
3764,2023-01-01,7,Tunisia,Female,25-34,Pending,None
3765,2024-08-01,3,Senegal,Male,35-44,Accepted,Refugee status
3766,2024-10-01,5,India,Male,25-34,Pending,None
3767,2025-03-01,1,Tunisia,Male,35-44,Accepted,Refugee status
3768,2023-03-01,8,Turkey,Male,25-34,Accepted,Subsidiary protection
3769,2024-02-01,3,Senegal,Female,25-34,Withdrawn,None
3770,2025-03-01,3,China,Female,25-34,Pending,None
3771,2023-12-01,1,Guinea,Female,25-34,Rejected,None
3772,2022-02-01,1,Ukraine,Female,25-34,Pending,None
3773,2023-12-01,1,Syria,Female,18-24,Rejected,None
3774,2022-01-01,7,Italy,Female,18-24,Pending,None
3775,2023-07-01,4,Georgia,Male,25-34,Pending,None
3776,2023-03-01,1,Spain,Female,25-34,Pending,None
3777,2025-08-01,4,Côte d'Ivoire,Male,35-44,Rejected,None
3778,2024-12-01,2,India,Female,25-34,Pending,None
3779,2024-08-01,1,Bangladesh,Male,18-24,Accepted,Refugee status
3780,2025-10-01,6,Morocco,Male,18-24,Pending,None
3781,2025-10-01,1,Senegal,Male,35-44,Rejected,None
3782,2023-04-01,4,Spain,Female,45-54,Withdrawn,None
3783,2024-03-01,6,Ukraine,Male,45-54,Pending,None
3784,2024-03-01,1,Guinea,Male,45-54,Accepted,Refugee status
3785,2022-02-01,5,Côte d'Ivoire,Male,45-54,Accepted,Refugee status
3786,2022-02-01,1,Guinea,Male,55+,Accepted,Subsidiary protection
3787,2023-05-01,7,Syria,Male,25-34,Pending,None
3788,2022-01-01,1,Ukraine,Male,35-44,Pending,None
3789,2024-10-01,1,Afghanistan,Male,18-24,Rejected,None
3790,2022-01-01,1,China,Male,45-54,Accepted,Temporary protection
3791,2022-11-01,2,Italy,Male,18-24,Pending,None
3792,2022-05-01,1,Italy,Male,35-44,Pending,None
3793,2023-12-01,3,Bangladesh,Male,25-34,Rejected,None
3794,2025-06-01,7,Algeria,Male,25-34,Withdrawn,None
3795,2022-03-01,1,Spain,Female,35-44,Rejected,None
3796,2024-07-01,1,Spain,Male,25-34,Rejected,None
3797,2024-03-01,1,Algeria,Male,55+,Rejected,None
3798,2025-08-01,5,Guinea,Male,25-34,Rejected,None
3799,2024-05-01,5,Senegal,Male,25-34,Accepted,Refugee status
3800,2025-05-01,7,Georgia,Male,45-54,Accepted,Refugee status
3801,2024-10-01,6,Georgia,Male,25-34,Withdrawn,None
3802,2025-01-01,5,Tunisia,Female,25-34,Pending,None
3803,2023-12-01,1,Ukraine,Male,25-34,Accepted,Refugee status
3804,2023-05-01,7,Spain,Male,35-44,Rejected,None
3805,2024-01-01,1,India,Male,25-34,Pending,None
3806,2022-07-01,6,Syria,Female,25-34,Rejected,None
3807,2024-11-01,7,Ukraine,Female,18-24,Rejected,None
3808,2022-05-01,1,Portugal,Male,25-34,Accepted,Temporary protection
3809,2025-09-01,1,Guinea,Male,25-34,Rejected,None
3810,2022-02-01,1,Syria,Male,55+,Pending,None
3811,2022-06-01,7,Guinea,Male,35-44,Withdrawn,None
3812,2022-09-01,2,Guinea,Male,55+,Pending,None
3813,2022-09-01,2,Georgia,Female,35-44,Pending,None
3814,2022-01-01,3,Nigeria,Male,45-54,Accepted,Temporary protection
3815,2025-12-01,6,Nigeria,Male,18-24,Rejected,None
3816,2024-10-01,5,Côte d'Ivoire,Male,35-44,Rejected,None
3817,2023-03-01,6,Turkey,Male,18-24,Accepted,Refugee status
3818,2023-07-01,9,Morocco,Male,18-24,Rejected,None
3819,2022-11-01,1,Senegal,Male,18-24,Accepted,Refugee status
3820,2024-02-01,1,Côte d'Ivoire,Male,35-44,Rejected,None
3821,2023-08-01,5,Bangladesh,Male,35-44,Pending,None
3822,2023-11-01,1,Tunisia,Male,25-34,Withdrawn,None
3823,2023-08-01,5,Georgia,Male,45-54,Rejected,None
3824,2023-02-01,9,Côte d'Ivoire,Male,45-54,Rejected,None
3825,2024-01-01,3,Bangladesh,Male,35-44,Accepted,Refugee status
3826,2022-06-01,1,Spain,Male,35-44,Withdrawn,None
3827,2024-03-01,10,Algeria,Male,25-34,Pending,None
3828,2024-03-01,2,Guinea,Female,25-34,Pending,None
3829,2022-06-01,1,Italy,Female,25-34,Accepted,Refugee status
3830,2025-06-01,2,Morocco,Female,18-24,Withdrawn,None
3831,2025-10-01,1,Morocco,Male,55+,Withdrawn,None
3832,2024-12-01,1,Tunisia,Male,25-34,Accepted,Refugee status
3833,2025-10-01,1,Ukraine,Female,25-34,Rejected,None
3834,2025-09-01,3,Morocco,Male,25-34,Accepted,Refugee status
3835,2024-12-01,3,Tunisia,Male,25-34,Pending,None
3836,2023-06-01,6,Italy,Male,18-24,Rejected,None
3837,2022-11-01,4,Algeria,Male,35-44,Pending,None
3838,2025-05-01,8,Afghanistan,Male,35-44,Rejected,None
3839,2023-12-01,8,Spain,Male,35-44,Pending,None
3840,2024-11-01,1,Algeria,Male,35-44,Pending,None
